fips,county,si_crude_rate,sii_crude_rate,mh_provider_rate,pct_uninsured,pct_unemployed,pct_children_poverty,avg_mentally_unhealthy_days,population,pct_rural,log_population,mh_provider_ratio,mh_provider_rate_z,capacity_score,si_crude_rate_z,sii_crude_rate_z,burden_score,gap_index,cluster_labels,cluster_name
37107,Lenoir,45.8,11.5,176.70096999999998,12.888093626,3.43412527,32.0,5.4385434276,12223,61.811980697,9.411074701777263,566.0,-0.3117697492233033,-0.3117697492233033,-0.3404648051504215,0.0415208934585707,-0.1494719558459254,0.1622977933773779,0,"High Need, Under-Resourced"
37097,Iredell,49.0,11.9,261.87973,9.8828417934,3.2459529161,11.9,4.9461303016,47569,31.858719931,10.769936567553067,382.0,0.2163057564277201,0.2163057564277201,-0.1779517716657333,0.1403801635980253,-0.0187858040338539,-0.2350915604615741,2,Well-Resourced
37091,Hertford,33.5,4.3,267.31095,11.856907155,4.6702317291,32.0,5.1778756073,4634,77.445248701,8.441175704992322,374.0,0.2499772286093057,0.2499772286093057,-0.9651242776071912,-1.7379459690516113,-1.3515351233294013,-1.6015123519387071,1,"Under-Resourced, Moderate Need"
37195,Wilson,98.3,17.6,219.07053,12.90794911,4.9437275352,27.0,5.287820705,18956,37.94425264,9.849875783087478,456.0,-0.0490947957347648,-0.0490947957347648,2.3257646504577423,1.5491247630852532,1.9374447067714973,1.9865395025062629,0,"High Need, Under-Resourced"
37163,Sampson,52.9,11.0,63.75731999999999,16.631002311,3.5492172421,26.0,5.0463862008,13747,84.221491971,9.52857589747142,1568.0,-1.011976879308576,-1.011976879308576,0.0201109878937301,-0.0820531942157474,-0.0309711031610086,0.9810057761475672,1,"Under-Resourced, Moderate Need"
37189,Watauga,32.5,5.3,524.22006,12.066357139,2.9997664253,12.3,5.1819977209,10678,48.903597974,9.275940829060133,191.0,1.842714762820938,1.842714762820938,-1.015909600571156,-1.4907977937029748,-1.2533536971370656,-3.0960684599580035,2,Well-Resourced
37127,Nash,70.6,11.7,155.35831,14.010298329,4.5511829747,21.3,4.8815328153,22539,49.671475203,10.02300242103727,644.0,-0.4440860211605547,-0.4440860211605547,0.9190112043559108,0.0909505285282978,0.5049808664421044,0.9490668876026592,1,"Under-Resourced, Moderate Need"
37041,Chowan,58.0,13.1,158.37593,11.456677266,3.6004056795,24.6,5.31729152,3167,68.419900788,8.06054004653864,631.0,-0.4253779393880254,-0.4253779393880254,0.2791161350099518,0.4369579740163888,0.3580370545131703,0.7834149939011957,1,"Under-Resourced, Moderate Need"
37021,Buncombe,77.4,18.5,895.61111,13.109770556,2.7065655549,16.4,4.813131958,74976,22.303415822,11.22492334130752,112.0,4.145196232649972,4.145196232649972,1.2643514005108736,1.7715581208990254,1.5179547607049495,-2.6272414719450223,2,Well-Resourced
37181,Vance,87.5,11.9,297.8653,13.053192141,5.3844317096,36.7,5.3585903471,9831,53.276339894,9.193295937366925,336.0,0.4394024306912372,0.4394024306912372,1.77728316244692,0.1403801635980253,0.9588316630224728,0.5194292323312355,0,"High Need, Under-Resourced"
37003,Alexander,66.2,20.6,90.47789,11.926506544,3.2198967412,17.4,5.2668186957,8627,89.084622983,9.062652099076578,1105.0,-0.8463196366575492,-0.8463196366575492,0.6955557833144652,2.290569289131162,1.4930625362228138,2.339382172880363,0,"High Need, Under-Resourced"
37151,Randolph,32.8,11.6,125.45945,13.413899843,3.6063317275,20.6,5.1854669308,33928,60.184086952,10.431995911154427,797.0,-0.6294474377025324,-0.6294474377025324,-1.0006740036819668,0.0662357109934342,-0.4672191463442662,0.1622282913582661,1,"Under-Resourced, Moderate Need"
37043,Clay,25.1,6.7,151.71949,13.265967094,3.7098692033,22.2,5.2113880929,1990,100.0,7.595889917718538,659.0,-0.4666453036797302,-0.4666453036797302,-1.3917209905044974,-1.1447903482148838,-1.2682556693596907,-0.8016103656799605,1,"Under-Resourced, Moderate Need"
37131,Northampton,42.8,9.2,95.72241,10.152151102,4.5954870666,31.8,5.245637274,3254,88.352126381,8.087640287778983,1045.0,-0.8138056325690075,-0.8138056325690075,-0.4928207740423166,-0.5269199098432932,-0.5098703419428049,0.3039352906262026,1,"Under-Resourced, Moderate Need"
37013,Beaufort,54.6,10.5,206.82988,12.207784229,4.0462427746,30.5,5.1335196043,9361,63.027411986,9.144307401371744,483.0,-0.1249821112844065,-0.1249821112844065,0.1064460369324708,-0.2056272818900656,-0.0495906224787973,0.0753914888056091,1,"Under-Resourced, Moderate Need"
37159,Rowan,57.0,12.8,260.44929,11.447315233,3.3829303276,20.7,5.1291574916,36338,42.207319149,10.500619304662386,384.0,0.2074375793574806,0.2074375793574806,0.2283308120459868,0.3628135214117982,0.2955721667288925,0.0881345873714118,1,"Under-Resourced, Moderate Need"
37155,Robeson,79.0,12.2,287.99046000000004,15.197264661,4.9688925757,37.9,5.6807079612,28014,76.014760148,10.240459664198992,347.0,0.3781822259568301,0.3781822259568301,1.3456079172532174,0.214524616202616,0.7800662667279167,0.4018840407710865,0,"High Need, Under-Resourced"
